Activity	Game
Activity	Sales
Activity	Sport
Actor	AdultActor
Actor	VoiceActor
AdministrativeRegion	ClericalAdministrativeRegion
AdministrativeRegion	GovernmentalAdministrativeRegion
Agent	Deity
Agent	Employer
Agent	Family
Agent	Organisation
Agent	Person
Aircraft	MilitaryAircraft
AmusementParkAttraction	RollerCoaster
AmusementParkAttraction	WaterRide
AnatomicalStructure	Artery
AnatomicalStructure	Bone
AnatomicalStructure	Brain
AnatomicalStructure	Embryology
AnatomicalStructure	Ligament
AnatomicalStructure	Lymph
AnatomicalStructure	Muscle
AnatomicalStructure	Nerve
AnatomicalStructure	Vein
Animal	Amphibian
Animal	Arachnid
Animal	Bird
Animal	Crustacean
Animal	Fish
Animal	Insect
Animal	Mammal
Animal	Mollusca
Animal	Reptile
Annotation	Reference
ArchitecturalStructure	AmusementParkAttraction
ArchitecturalStructure	Arena
ArchitecturalStructure	Building
ArchitecturalStructure	Gate
ArchitecturalStructure	Infrastructure
ArchitecturalStructure	MilitaryStructure
ArchitecturalStructure	Mill
ArchitecturalStructure	Pyramid
ArchitecturalStructure	Shrine
ArchitecturalStructure	SportFacility
ArchitecturalStructure	Square
ArchitecturalStructure	Tower
ArchitecturalStructure	Tunnel
ArchitecturalStructure	Venue
ArchitecturalStructure	Zoo
Artist	Actor
Artist	Comedian
Artist	ComicsCreator
Artist	Dancer
Artist	FashionDesigner
Artist	Humorist
Artist	MusicalArtist
Artist	Painter
Artist	Photographer
Artist	Sculptor
Artwork	Painting
Artwork	Sculpture
Athlete	ArcherPlayer
Athlete	AthleticsPlayer
Athlete	AustralianRulesFootballPlayer
Athlete	BadmintonPlayer
Athlete	BaseballPlayer
Athlete	BasketballPlayer
Athlete	Bodybuilder
Athlete	Boxer
Athlete	BullFighter
Athlete	Canoeist
Athlete	ChessPlayer
Athlete	Cricketer
Athlete	Cyclist
Athlete	DartsPlayer
Athlete	Fencer
Athlete	GaelicGamesPlayer
Athlete	GolfPlayer
Athlete	GridironFootballPlayer
Athlete	Gymnast
Athlete	HandballPlayer
Athlete	HighDiver
Athlete	HorseRider
Athlete	Jockey
Athlete	LacrossePlayer
Athlete	MartialArtist
Athlete	MotorsportRacer
Athlete	NationalCollegiateAthleticAssociationAthlete
Athlete	NetballPlayer
Athlete	PokerPlayer
Athlete	Rower
Athlete	RugbyPlayer
Athlete	SnookerPlayer
Athlete	SoccerPlayer
Athlete	SquashPlayer
Athlete	Surfer
Athlete	Swimmer
Athlete	TableTennisPlayer
Athlete	TeamMember
Athlete	TennisPlayer
Athlete	VolleyballPlayer
Athlete	WaterPoloPlayer
Athlete	WinterSportPlayer
Athlete	Wrestler
Award	Decoration
Award	NobelPrize
Beverage	Beer
Beverage	Vodka
Beverage	Wine
Biomolecule	Enzyme
Biomolecule	Gene
Biomolecule	Lipid
Biomolecule	Polysaccharide
Biomolecule	Protein
BodyOfWater	Bay
BodyOfWater	Lake
BodyOfWater	Ocean
BodyOfWater	Sea
BodyOfWater	Stream
Book	Novel
Boxer	AmateurBoxer
Boxing	BoxingCategory
Boxing	BoxingStyle
BritishRoyalty	Baronet
Broadcaster	BroadcastNetwork
Broadcaster	RadioStation
Broadcaster	TelevisionStation
Building	Casino
Building	Castle
Building	Factory
Building	HistoricBuilding
Building	Hospital
Building	Hotel
Building	Library
Building	Museum
Building	Prison
Building	ReligiousBuilding
Building	Restaurant
Building	ShoppingMall
Building	Skyscraper
Camera	DigitalCamera
Cartoon	Anime
Cartoon	HollywoodCartoon
Case	LegalCase
CelestialBody	Asteroid
CelestialBody	Constellation
CelestialBody	Galaxy
CelestialBody	Planet
CelestialBody	Satellite
CelestialBody	Star
CelestialBody	Swarm
ChemicalSubstance	ChemicalCompound
ChemicalSubstance	ChemicalElement
ChemicalSubstance	Drug
ChemicalSubstance	Mineral
City	Capital
City	CapitalOfRegion
Cleric	Cardinal
Cleric	ChristianBishop
Cleric	ChristianPatriarch
Cleric	Pope
Cleric	Priest
Cleric	Saint
Cleric	Vicar
ClericalAdministrativeRegion	Deanery
ClericalAdministrativeRegion	Diocese
ClericalAdministrativeRegion	Parish
Coach	AmericanFootballCoach
Coach	CollegeCoach
Coach	VolleyballCoach
CollectionOfValuables	Archive
Comic	ComicStrip
Comic	Manga
Comic	Manhua
Comic	Manhwa
ComicsCharacter	AnimangaCharacter
Company	Airline
Company	Bank
Company	Brewery
Company	BusCompany
Company	Caterer
Company	LawFirm
Company	Publisher
Company	RecordLabel
Company	Winery
Company	Logistics
Company	Post
Competition	Contest
Country	HistoricalCountry
Crater	LunarCrater
Criminal	Murderer
Database	BiologicalDatabase
Device	Camera
Device	Engine
Device	InformationAppliance
Device	Instrument
Device	MobilePhone
Device	Weapon
Document	File
Document	Image
Document	Sound
EducationalInstitution	College
EducationalInstitution	Library
EducationalInstitution	School
EducationalInstitution	University
Engine	AutomobileEngine
Engine	RocketEngine
Eukaryote	Animal
Eukaryote	Fungus
Eukaryote	Plant
Event	Competition
Event	LifeCycleEvent
Event	NaturalEvent
Event	SocietalEvent
Family	NobleFamily
FictionalCharacter	ComicsCharacter
FictionalCharacter	DisneyCharacter
FictionalCharacter	MythologicalFigure
FictionalCharacter	NarutoCharacter
FictionalCharacter	SoapCharacter
FloweringPlant	Grape
Food	Beverage
Food	Cheese
FootballLeagueSeason	NationalFootballLeagueSeason
Game	BoardGame
Game	CardGame
Gene	HumanGene
Gene	MouseGene
GeneLocation	HumanGeneLocation
GeneLocation	MouseGeneLocation
Genre	ArtisticGenre
Genre	LiteraryGenre
Genre	MovieGenre
Genre	MusicGenre
GovernmentalAdministrativeRegion	Arrondissement
GovernmentalAdministrativeRegion	Department
GovernmentalAdministrativeRegion	District
GovernmentalAdministrativeRegion	DistrictWaterBoard
GovernmentalAdministrativeRegion	MicroRegion
GovernmentalAdministrativeRegion	Municipality
GovernmentalAdministrativeRegion	Prefecture
GovernmentalAdministrativeRegion	Province
GovernmentalAdministrativeRegion	Regency
GovernmentalAdministrativeRegion	SubMunicipality
GridironFootballPlayer	AmericanFootballPlayer
GridironFootballPlayer	CanadianFootballPlayer
Group	Band
Group	ComedyGroup
Horse	RaceHorse
Image	MovingImage
Image	StillImage
Infrastructure	Airport
Infrastructure	Dam
Infrastructure	LaunchPad
Infrastructure	Lock
Infrastructure	Port
Infrastructure	PowerStation
Infrastructure	RestArea
Infrastructure	RouteOfTransportation
Infrastructure	Station
Instrument	Guitar
Instrument	Organ
Instrumentalist	Guitarist
Island	Atoll
LegalCase	SupremeCourtOfTheUnitedStatesCase
LifeCycleEvent	PersonalEvent
List	TrackList
Mammal	Dog
Mammal	Horse
MeanOfTransportation	Aircraft
MeanOfTransportation	Automobile
MeanOfTransportation	Locomotive
MeanOfTransportation	MilitaryVehicle
MeanOfTransportation	Motorcycle
MeanOfTransportation	On-SiteTransportation
MeanOfTransportation	Rocket
MeanOfTransportation	Ship
MeanOfTransportation	SpaceShuttle
MeanOfTransportation	SpaceStation
MeanOfTransportation	Spacecraft
MeanOfTransportation	Train
Mill	Treadmill
Mill	Watermill
Mill	WindMotor
Mill	Windmill
Mine	CoalPit
Monument	GraveMonument
Monument	Memorial
MotorcycleRider	MotocycleRacer
MotorcycleRider	SpeedwayRider
MotorsportRacer	MotorcycleRider
MotorsportRacer	RacingDriver
Murderer	SerialKiller
MusicalArtist	BackScene
MusicalArtist	ClassicalMusicArtist
MusicalArtist	Instrumentalist
MusicalArtist	MusicDirector
MusicalArtist	Singer
MusicalWork	Album
MusicalWork	ArtistDiscography
MusicalWork	ClassicalMusicComposition
MusicalWork	Musical
MusicalWork	NationalAnthem
MusicalWork	Opera
MusicalWork	Single
MusicalWork	Song
Name	GivenName
Name	Surname
NaturalEvent	Earthquake
NaturalEvent	SolarEclipse
NaturalEvent	StormSurge
NaturalPlace	Archipelago
NaturalPlace	Beach
NaturalPlace	BodyOfWater
NaturalPlace	Cave
NaturalPlace	Crater
NaturalPlace	Desert
NaturalPlace	Glacier
NaturalPlace	HotSpring
NaturalPlace	Mountain
NaturalPlace	MountainPass
NaturalPlace	MountainRange
NaturalPlace	Valley
NaturalPlace	Volcano
Non-ProfitOrganisation	RecordOffice
Novel	LightNovel
Olympics	OlympicEvent
On-SiteTransportation	ConveyorSystem
On-SiteTransportation	Escalator
On-SiteTransportation	MovingWalkway
Organisation	Broadcaster
Organisation	Company
Organisation	EducationalInstitution
Organisation	EmployersOrganisation
Organisation	GeopoliticalOrganisation
Organisation	GovernmentAgency
Organisation	Group
Organisation	InternationalOrganisation
Organisation	Legislature
Organisation	MilitaryUnit
Organisation	Non-ProfitOrganisation
Organisation	Parliament
Organisation	PoliticalParty
Organisation	PublicTransitSystem
Organisation	ReligiousOrganisation
Organisation	SambaSchool
Organisation	SportsClub
Organisation	SportsLeague
Organisation	SportsTeam
Organisation	TermOfOffice
Organisation	TradeUnion
OrganisationMember	SportsTeamMember
PeriodicalLiterature	AcademicJournal
PeriodicalLiterature	Magazine
PeriodicalLiterature	Newspaper
PeriodicalLiterature	UndergroundJournal
Person	Ambassador
Person	Archeologist
Person	Architect
Person	Aristocrat
Person	Artist
Person	Astronaut
Person	Athlete
Person	BeautyQueen
Person	BusinessPerson
Person	Celebrity
Person	Chef
Person	Cleric
Person	Coach
Person	Criminal
Person	Economist
Person	Egyptologist
Person	Engineer
Person	Farmer
Person	FictionalCharacter
Person	HorseTrainer
Person	Journalist
Person	Judge
Person	Lawyer
Person	Linguist
Person	MemberResistanceMovement
Person	MilitaryPerson
Person	Model
Person	Monarch
Person	MovieDirector
Person	Noble
Person	OfficeHolder
Person	OrganisationMember
Person	Orphan
Person	Philosopher
Person	PlayboyPlaymate
Person	Politician
Person	PoliticianSpouse
Person	Presenter
Person	Producer
Person	Psychologist
Person	Referee
Person	Religious
Person	RomanEmperor
Person	Royalty
Person	Scientist
Person	SportsManager
Person	TelevisionDirector
Person	TelevisionPersonality
Person	TheatreDirector
Person	Writer
Person	KeyPerson
PersonFunction	PoliticalFunction
PersonFunction	Profession
PersonalEvent	Birth
PersonalEvent	Death
PersonalEvent	Divorce
PersonalEvent	Marriage
Place	ArchitecturalStructure
Place	CelestialBody
Place	Cemetery
Place	ConcentrationCamp
Place	CountrySeat
Place	Garden
Place	HistoricPlace
Place	Mine
Place	Monument
Place	NaturalPlace
Place	Park
Place	PopulatedPlace
Place	ProtectedArea
Place	SiteOfSpecialScientificInterest
Place	WineRegion
Place	WorldHeritageSite
Plant	ClubMoss
Plant	Conifer
Plant	CultivatedVariety
Plant	Cycad
Plant	Fern
Plant	FloweringPlant
Plant	Ginkgo
Plant	Gnetophytes
Plant	GreenAlga
Plant	Moss
Politician	Chancellor
Politician	Congressman
Politician	Deputy
Politician	Governor
Politician	Lieutenant
Politician	Mayor
Politician	MemberOfParliament
Politician	President
Politician	PrimeMinister
Politician	Senator
Politician	VicePresident
Politician	VicePrimeMinister
PopulatedPlace	Agglomeration
PopulatedPlace	Community
PopulatedPlace	Continent
PopulatedPlace	Country
PopulatedPlace	GatedCommunity
PopulatedPlace	Intercommunality
PopulatedPlace	Island
PopulatedPlace	Locality
PopulatedPlace	Region
PopulatedPlace	Settlement
PopulatedPlace	State
PopulatedPlace	Street
PopulatedPlace	Territory
PowerStation	NuclearPowerStation
Presenter	RadioHost
Presenter	TelevisionHost
Project	ResearchProject
Race	CyclingRace
Race	HorseRace
Race	MotorRace
RaceTrack	Racecourse
RacingDriver	DTMRacer
RacingDriver	FormulaOneRacer
RacingDriver	NascarDriver
RacingDriver	RallyDriver
Region	AdministrativeRegion
Region	HistoricalRegion
Region	NaturalRegion
ReligiousBuilding	Abbey
ReligiousBuilding	Church
ReligiousBuilding	Monastery
ReligiousBuilding	Mosque
ReligiousBuilding	Synagogue
ReligiousBuilding	Temple
ReligiousOrganisation	ClericalOrder
RouteOfTransportation	Bridge
RouteOfTransportation	RailwayLine
RouteOfTransportation	RailwayTunnel
RouteOfTransportation	Road
RouteOfTransportation	RoadJunction
RouteOfTransportation	RoadTunnel
RouteOfTransportation	WaterwayTunnel
Royalty	BritishRoyalty
Satellite	ArtificialSatellite
Scientist	Biologist
Scientist	Entomologist
Scientist	Medician
Scientist	Professor
Settlement	City
Settlement	CityDistrict
Settlement	HistoricalSettlement
Settlement	Town
Settlement	Village
SkiArea	SkiResort
SnookerPlayer	SnookerChamp
SoccerClub	NationalSoccerClub
SocietalEvent	Attack
SocietalEvent	Convention
SocietalEvent	Election
SocietalEvent	FilmFestival
SocietalEvent	Meeting
SocietalEvent	MilitaryConflict
SocietalEvent	MusicFestival
SocietalEvent	Rebellion
SocietalEvent	SpaceMission
SocietalEvent	SportsEvent
Software	ProgrammingLanguage
Software	VideoGame
Song	EurovisionSongContestEntry
Species	Archaea
Species	Bacteria
Species	Eukaryote
Sport	Athletics
Sport	Boxing
Sport	HorseRiding
SportCompetitionResult	OlympicResult
SportCompetitionResult	SnookerWorldRanking
SportFacility	CricketGround
SportFacility	GolfCourse
SportFacility	RaceTrack
SportFacility	SkiArea
SportFacility	Stadium
SportsClub	HockeyClub
SportsEvent	CyclingCompetition
SportsEvent	FootballMatch
SportsEvent	GrandPrix
SportsEvent	InternationalFootballLeagueEvent
SportsEvent	MixedMartialArtsEvent
SportsEvent	NationalFootballLeagueEvent
SportsEvent	Olympics
SportsEvent	Race
SportsEvent	Tournament
SportsEvent	WrestlingEvent
SportsLeague	AmericanFootballLeague
SportsLeague	AustralianFootballLeague
SportsLeague	AutoRacingLeague
SportsLeague	BaseballLeague
SportsLeague	BasketballLeague
SportsLeague	BowlingLeague
SportsLeague	BoxingLeague
SportsLeague	CanadianFootballLeague
SportsLeague	CricketLeague
SportsLeague	CurlingLeague
SportsLeague	CyclingLeague
SportsLeague	FieldHockeyLeague
SportsLeague	FormulaOneRacing
SportsLeague	GolfLeague
SportsLeague	HandballLeague
SportsLeague	IceHockeyLeague
SportsLeague	InlineHockeyLeague
SportsLeague	LacrosseLeague
SportsLeague	MixedMartialArtsLeague
SportsLeague	MotorcycleRacingLeague
SportsLeague	PaintballLeague
SportsLeague	PoloLeague
SportsLeague	RadioControlledRacingLeague
SportsLeague	RugbyLeague
SportsLeague	SoccerLeague
SportsLeague	SoftballLeague
SportsLeague	SpeedwayLeague
SportsLeague	TennisLeague
SportsLeague	VideogamesLeague
SportsLeague	VolleyballLeague
SportsManager	SoccerManager
SportsSeason	MotorsportSeason
SportsSeason	SportsTeamSeason
SportsTeam	AmericanFootballTeam
SportsTeam	AustralianFootballTeam
SportsTeam	BaseballTeam
SportsTeam	BasketballTeam
SportsTeam	CanadianFootballTeam
SportsTeam	CricketTeam
SportsTeam	CyclingTeam
SportsTeam	FormulaOneTeam
SportsTeam	HandballTeam
SportsTeam	HockeyTeam
SportsTeam	RugbyClub
SportsTeam	SoccerClub
SportsTeam	SpeedwayTeam
SportsTeamSeason	BaseballSeason
SportsTeamSeason	FootballLeagueSeason
SportsTeamSeason	NCAATeamSeason
SportsTeamSeason	SoccerClubSeason
SportsTeamSeason	SoccerLeagueSeason
Star	BrownDwarf
Station	ElectricalSubstation
Station	FillingStation
Station	MetroStation
Station	RailwayStation
Stream	Canal
Stream	River
Swarm	Globularswarm
Swarm	Openswarm
TelevisionPersonality	Host
Territory	OldTerritory
TheologicalConcept	ChristianDoctrine
TimePeriod	CareerStation
TimePeriod	GeologicalPeriod
TimePeriod	HistoricalPeriod
TimePeriod	PeriodOfArtisticStyle
TimePeriod	PrehistoricalPeriod
TimePeriod	ProtohistoricalPeriod
TimePeriod	Year
TimePeriod	YearInSpaceflight
TopicalConcept	AcademicSubject
TopicalConcept	CardinalDirection
TopicalConcept	Fashion
TopicalConcept	Genre
TopicalConcept	Ideology
TopicalConcept	MathematicalConcept
TopicalConcept	PhilosophicalConcept
TopicalConcept	PoliticalConcept
TopicalConcept	ScientificConcept
TopicalConcept	Standard
TopicalConcept	SystemOfLaw
TopicalConcept	Tax
TopicalConcept	Taxon
TopicalConcept	TheologicalConcept
TopicalConcept	Type
Tournament	GolfTournament
Tournament	SoccerTournament
Tournament	TennisTournament
Tournament	WomensTennisAssociationTournament
Tower	Lighthouse
Tower	WaterTower
Type	DocumentType
Type	GovernmentType
UnitOfWork	Case
UnitOfWork	Project
Venue	Theatre
VolleyballPlayer	BeachVolleyballPlayer
Wine	ControlledDesignationOfOriginWine
WinterSportPlayer	Biathlete
WinterSportPlayer	BobsleighAthlete
WinterSportPlayer	CrossCountrySkier
WinterSportPlayer	Curler
WinterSportPlayer	FigureSkater
WinterSportPlayer	IceHockeyPlayer
WinterSportPlayer	NordicCombined
WinterSportPlayer	Skater
WinterSportPlayer	Ski_jumper
WinterSportPlayer	Skier
WinterSportPlayer	SpeedSkater
Work	Artwork
Work	Cartoon
Work	CollectionOfValuables
Work	Database
Work	Document
Work	Film
Work	LineOfFashion
Work	MusicalWork
Work	RadioProgram
Work	Software
Work	TelevisionEpisode
Work	TelevisionSeason
Work	TelevisionShow
Work	Website
Work	WrittenWork
Wrestler	SumoWrestler
Writer	Historian
Writer	MusicComposer
Writer	PlayWright
Writer	Poet
Writer	ScreenWriter
Writer	SongWriter
WrittenWork	Annotation
WrittenWork	Article
WrittenWork	Book
WrittenWork	Comic
WrittenWork	Drama
WrittenWork	Law
WrittenWork	Letter
WrittenWork	MultiVolumePublication
WrittenWork	PeriodicalLiterature
WrittenWork	Play
WrittenWork	Poem
WrittenWork	Quote
WrittenWork	Resume
WrittenWork	StatedResolution
www.w3.org/2002/07/owl#Thing	Activity
www.w3.org/2002/07/owl#Thing	Agent
www.w3.org/2002/07/owl#Thing	Altitude
www.w3.org/2002/07/owl#Thing	AnatomicalStructure
www.w3.org/2002/07/owl#Thing	Area
www.w3.org/2002/07/owl#Thing	Award
www.w3.org/2002/07/owl#Thing	Biomolecule
www.w3.org/2002/07/owl#Thing	Blazon
www.w3.org/2002/07/owl#Thing	ChartsPlacements
www.w3.org/2002/07/owl#Thing	ChemicalSubstance
www.w3.org/2002/07/owl#Thing	Colour
www.w3.org/2002/07/owl#Thing	Currency
www.w3.org/2002/07/owl#Thing	Demographics
www.w3.org/2002/07/owl#Thing	Depth
www.w3.org/2002/07/owl#Thing	Device
www.w3.org/2002/07/owl#Thing	Diploma
www.w3.org/2002/07/owl#Thing	Disease
www.w3.org/2002/07/owl#Thing	ElectionDiagram
www.w3.org/2002/07/owl#Thing	EthnicGroup
www.w3.org/2002/07/owl#Thing	Event
www.w3.org/2002/07/owl#Thing	Flag
www.w3.org/2002/07/owl#Thing	Food
www.w3.org/2002/07/owl#Thing	GeneLocation
www.w3.org/2002/07/owl#Thing	GrossDomesticProduct
www.w3.org/2002/07/owl#Thing	GrossDomesticProductPerCapita
www.w3.org/2002/07/owl#Thing	Holiday
www.w3.org/2002/07/owl#Thing	HumanDevelopmentIndex
www.w3.org/2002/07/owl#Thing	Language
www.w3.org/2002/07/owl#Thing	List
www.w3.org/2002/07/owl#Thing	MeanOfTransportation
www.w3.org/2002/07/owl#Thing	Media
www.w3.org/2002/07/owl#Thing	Medicine
www.w3.org/2002/07/owl#Thing	Name
www.w3.org/2002/07/owl#Thing	PenaltyShootOut
www.w3.org/2002/07/owl#Thing	PersonFunction
www.w3.org/2002/07/owl#Thing	Place
www.w3.org/2002/07/owl#Thing	Polyhedron
www.w3.org/2002/07/owl#Thing	Population
www.w3.org/2002/07/owl#Thing	PublicService
www.w3.org/2002/07/owl#Thing	RouteStop
www.w3.org/2002/07/owl#Thing	Species
www.w3.org/2002/07/owl#Thing	SportCompetitionResult
www.w3.org/2002/07/owl#Thing	SportsSeason
www.w3.org/2002/07/owl#Thing	Statistic
www.w3.org/2002/07/owl#Thing	TimePeriod
www.w3.org/2002/07/owl#Thing	TopicalConcept
www.w3.org/2002/07/owl#Thing	UnitOfWork
www.w3.org/2002/07/owl#Thing	Unknown
www.w3.org/2002/07/owl#Thing	Work
www.w3.org/2002/07/owl#Thing	MISC
